date,p_regime_0,p_regime_1,p_regime_2
2011-03-07,0.20673905785246463,0.7531714191402424,0.04008952300724627
2011-03-08,0.7697493619505821,0.19673728905597573,0.03351334899339568
2011-03-09,0.04271752205066305,0.9486744106445505,0.008608067304739831
2011-03-10,0.9731797022115175,0.00016632755228328618,0.02665397023615245
2011-03-11,1.9096654292784206e-05,0.9833653847074533,0.01661551863820701
2011-03-14,0.7259674697037307,0.14164482791883695,0.1323877023773854
2011-03-15,0.8342631732468968,5.792494166903947e-09,0.16573682096056203
2011-03-16,3.0057329101016326e-05,0.9755969766532929,0.0243729660175592
2011-03-17,0.9465226800505839,0.008827576239981193,0.04464974370938801
2011-03-18,0.00014810813764018464,0.9662303612843548,0.03362153057795806
2011-03-21,0.31730249734569965,0.44291404329594414,0.23978345935830922
2011-03-22,0.2876358231324537,0.5026571334568812,0.2097070434106182
2011-03-23,0.010506409142381053,0.7300655433831005,0.25942804747447146
2011-03-24,0.3662158999924298,0.5618444658549926,0.07193963415253056
2011-03-25,0.5678906713685976,0.3943593008487639,0.03775002778259164
2011-03-28,0.325947720787039,0.6615907399863623,0.012461539226551917
2011-03-29,0.7002926926490987,0.28234595944984575,0.017361347901009024
2011-03-30,0.12908367715064709,0.8558738472415717,0.015042475607734713
2011-03-31,0.43204917483346755,0.5565990119531731,0.011351813213312682
2011-04-01,0.7706256823347815,0.21216881478357735,0.01720550288159463
2011-04-04,0.0013596023689703897,0.9814075960771408,0.01723280155384261
2011-04-05,0.658468960629595,0.28501721440698846,0.056513824963370145
2011-04-06,0.2927843036777948,0.6781124467104176,0.02910324961174153
2011-04-07,0.5540717090177201,0.4017370677851338,0.04419122319709995
2011-04-08,0.011058913723791608,0.9215773294361742,0.06736375683998809
2011-04-11,0.319251894265311,0.5900096454397991,0.09073846029484367
2011-04-12,0.8473364633701803,0.029263067786150333,0.12340046884362307
2011-04-13,0.13059660801856465,0.7486208775364096,0.1207825144449797
2011-04-14,0.001317329283644061,0.4317304737747327,0.5669521969415772
2011-04-15,0.09632287595162428,0.2857043563328935,0.6179727677154361
2011-04-18,0.058831338856644655,0.4387310476176838,0.5024376135256254
2011-04-19,0.15516799615131247,0.3476740589262126,0.497157944922429
2011-04-20,0.17833933482985206,0.29666692934024064,0.5249937358298612
2011-04-21,0.0016442772589420277,0.2295606465597117,0.7687950761813005
2011-04-25,0.005423522777900398,0.12901827262778037,0.8655582045942735
2011-04-26,0.07721548977943596,7.988832083578044e-11,0.92278451014063
2011-04-27,1.2516641245464461e-05,0.18282506694216838,0.8171624164165405
2011-04-28,0.0034922170808520587,0.03057172751556013,0.9659360554035421
2011-04-29,0.0010686448896265579,0.025211736337617894,0.97371961877271
2011-05-02,0.00011725216565969014,6.03871228771793e-12,0.9998827478282563
2011-05-03,1.7897264364599215e-15,2.2961554068407267e-13,0.9999999999997232
2011-05-04,7.309113012009121e-24,3.994589450904243e-13,0.9999999999995552
2011-05-05,6.929211444232521e-20,4.718402807455876e-11,0.9999999999527707
2011-05-06,4.068547510927512e-12,0.015713855146281295,0.9842861448496047
2011-05-09,8.225299041665335e-08,1.0154524786671805e-05,0.9999897632221777
2011-05-10,3.327636298593155e-08,0.00025377507085888856,0.9997461916527326
2011-05-11,8.73720001505305e-11,3.318285910699664e-14,0.9999999999125492
2011-05-12,1.371707083428642e-10,0.020226352901897927,0.9797736469608858
2011-05-13,0.0028605025225734502,0.07028488556165516,0.9268546119157256
2011-05-16,0.00645562407226766,0.0058242948016200054,0.9877200811260667
2011-05-17,0.0006335663816166178,0.026093783702127962,0.9732726499162095
2011-05-18,1.926155901480948e-06,0.004223089852988581,0.9957749839910642
2011-05-19,0.003595497050880916,0.2622081099842813,0.734196392964792
2011-05-20,0.18058754595586418,0.19987737953536577,0.6195350745087242
2011-05-23,0.07099294334091114,0.3033669398944644,0.6256401167645785
2011-05-24,0.0009366889263930339,0.08727734479646954,0.9117859662770914
2011-05-25,0.0002494483502624877,0.024268195238567353,0.9754823564111242
2011-05-26,0.02304495923146838,0.09303858900761099,0.8839164517608747
2011-05-27,0.06684850786091515,0.25692784828167475,0.6762236438573643
2011-05-31,0.1037873346416429,0.22291242261274552,0.6733002427455659
2011-06-01,0.05923011104001672,0.1011240182079871,0.8396458707519507
2011-06-02,0.030275974906577477,0.00265225054886533,0.9670717745445117
2011-06-03,0.02103750364539537,0.21513566812176038,0.7638268282327986
2011-06-06,0.08325261372090104,0.44159299983032374,0.47515438644872965
2011-06-07,0.2462989525231291,0.516326794112342,0.2373742533644833
2011-06-08,0.5865780955511779,0.14370840584726413,0.2697134986015124
2011-06-09,5.152479207532054e-05,0.6761357886891728,0.32381268651870654
2011-06-10,0.12095900632043627,0.0004093907700576011,0.8786316029094607
2011-06-13,0.0023727068415059427,0.002125567374907792,0.9955017257835409
2011-06-14,9.451858989438967e-05,0.5481119139147179,0.4517935674953423
2011-06-15,0.11059095321532775,0.7682411398064726,0.12116790697815417
2011-06-16,0.5178512848428626,0.4440404474992823,0.03810826765780961
2011-06-17,0.45108542473225094,0.5300122741440935,0.01890230112361012
2011-06-20,0.4077397255533429,0.5657132801014119,0.026546994345199693
2011-06-21,0.5613495127434025,0.3798081193319472,0.0588423679246049
2011-06-22,0.051560429043902616,0.7312860069564212,0.21715356399963093
2011-06-23,0.30698880410760154,1.977347047966561e-07,0.6930109981576487
2011-06-24,0.04517573154746676,0.26987270037298056,0.6849515680795077
2011-06-27,0.08306361495752404,0.01768491462838132,0.8992514704140495
2011-06-28,0.04525510528354784,0.14251375201789623,0.8122311426985107
2011-06-29,0.0016242501120805294,0.18028377088393566,0.8180919790039387
2011-06-30,0.06951088891591387,0.15510910323838947,0.7753800078456516
2011-07-01,0.15383465957308623,0.00024274036631935435,0.8459226000605495
2011-07-05,6.113380528120777e-13,0.23513145515233735,0.7648685448470066
2011-07-06,0.033539241851387,0.4751269580836547,0.49133380006491356
2011-07-07,0.3316131319034825,0.2225374131459677,0.44584945495050504
2011-07-08,0.08026285715750685,0.5244742207694869,0.3952629220729615
2011-07-11,0.4917233359718732,0.014842075777582796,0.49343458825049913
2011-07-12,0.022883955459755672,0.4676250083819729,0.5094910361582266
2011-07-13,2.765952036005609e-11,0.003984164156537756,0.9960158358157578
2011-07-14,0.0006045426616507069,0.23445003105013934,0.764945426288165
2011-07-15,0.08606400952327356,0.14728499068186093,0.7666509997948205
2011-07-18,0.0034252405046707544,0.09965673550490405,0.8969180239903802
2011-07-19,0.06955362732491219,0.13871667465593224,0.7917296980191108
2011-07-20,0.11718567031423083,0.07467971137901691,0.8081346183067074
2011-07-21,0.05336028800547683,0.18751185274412868,0.7591278592503496
2011-07-22,0.00019128432647935135,0.6450738463189332,0.3547348693545426
2011-07-25,0.39133505548395736,0.535683679659861,0.072981264856137
2011-07-26,0.5730400890981336,0.39267853522127005,0.034281375680551444
2011-07-27,0.21595510934456377,0.7658766606132485,0.018168230042142998
2011-07-28,0.8082039588689205,0.1411621632508181,0.050633877880216706
2011-07-29,0.11202873449910049,0.8541144951253914,0.033856770375463335
2011-08-01,0.8670910978285435,0.018685802940395277,0.11422309923101626
2011-08-02,7.65274808236825e-05,0.8757673998996374,0.1241560726194939
2011-08-03,0.0007595732472307383,0.02513855077725938,0.9741018759754645
2011-08-04,0.00682400004779218,2.078694454502576e-10,0.993175999744293
2011-08-05,0.004977986362744674,0.0014619732350387145,0.9935600404021712
2011-08-08,1.5123042987261263e-12,0.9289278894989154,0.07107211049952668
2011-08-09,0.8718172031800373,6.470856194591377e-10,0.12818279617283151
2011-08-10,1.2383067634206514e-10,0.9934540593106327,0.006545940565491312
2011-08-11,0.9836878009163312,0.00040592125384787133,0.015906277829775523
2011-08-12,0.02797415920133753,0.9675752359126236,0.004450604885993762
2011-08-15,0.8107904541148713,0.1733222580260383,0.01588728785904518
2011-08-16,0.17091601306451976,0.8067272619506353,0.022356724984799986
2011-08-17,0.6787610569387031,0.244356445651467,0.07688249740978496
2011-08-18,0.001783193817625413,0.8300554962494373,0.16816130993289274
2011-08-19,8.338739013805067e-05,0.021968781385056462,0.9779478312247611
2011-08-22,0.00029790388805037144,0.03005820860946997,0.9696438875024355
2011-08-23,0.0011162910526644712,0.0004114524311219265,0.9984722565161696
2011-08-24,1.2044948875774821e-08,2.9693974425221585e-15,0.9999999879550042
2011-08-25,8.926505324331235e-17,0.4954845186330484,0.5045154813669076
2011-08-26,0.35070709888760027,0.4656046726660814,0.18368822844627444
2011-08-29,0.4980232120808206,0.3520829025289496,0.1498938853901859
2011-08-30,0.11155848177401306,0.7608195277043663,0.12762199052157652
2011-08-31,0.45614039473904133,0.47442568511568006,0.06943392014523456
2011-09-01,0.595628056445788,0.3277761805779715,0.07659576297619652
2011-09-02,2.9436730669648315e-05,0.8471652192946704,0.15280534397461584
2011-09-06,0.8163050342609411,0.009264357489105753,0.1744306082499089
2011-09-07,0.44555298304918045,0.3989528338011259,0.15549418314964936
2011-09-08,5.1585937356471695e-06,0.8040472653486486,0.19594757605757163
2011-09-09,0.48427335836772895,0.03689792028839742,0.4788287213438293
2011-09-12,0.4581275656611784,0.008910337111223514,0.5329620972275538
2011-09-13,9.771017820706839e-05,0.5656341166129826,0.43426817320876593
2011-09-14,0.315480173151516,0.0035181941625175737,0.6810016326859218
2011-09-15,0.16315229922908098,0.10058823484555329,0.7362594659253213
2011-09-16,2.357562440735965e-07,0.5177763716947175,0.48222339254899393
2011-09-19,0.4735603502777149,3.2804849119239184e-07,0.5264393216737494
2011-09-20,0.0006349400481840747,0.558939792878171,0.4404252670736005
2011-09-21,0.012730980647091576,0.3215904493224494,0.6656785700304145
2011-09-22,4.4651493456111886e-11,3.208625740999497e-23,0.9999999999553042
2011-09-23,1.2755172891861199e-81,7.066727821469645e-74,0.9999999999999558
2011-09-26,1.3670816411737427e-11,0.06466357608579586,0.9353364239004892
2011-09-27,2.7601275804278893e-05,4.177662812605143e-05,0.9999306220960257
2011-09-28,9.118882935244503e-06,4.377876753667347e-05,0.9999471023494839
2011-09-29,2.773048923798585e-05,0.14497970460569984,0.854992564905018
2011-09-30,0.04765275118133058,0.1094238669499234,0.8429233818687017
2011-10-03,0.0001865646776465902,0.05040650316668139,0.9494069321556275
2011-10-04,0.008589805627395287,0.0012124936363772845,0.9901977007361829
2011-10-05,0.00026776241078634136,0.07228095668532666,0.9274512809038425
2011-10-06,7.4621334506503274e-06,0.00057493638840518,0.9994176014780998
2011-10-07,0.0005398789556599483,0.0008590263338124725,0.9986010947104833
2011-10-10,0.00037381257935160077,0.42513299871646393,0.5744931887041402
2011-10-11,0.32519789729307974,0.19133583468364795,0.48346626802322823
2011-10-12,0.04315500826416276,0.45842338909082486,0.4984216026449682
2011-10-13,0.3700039187284083,0.0009495197918819909,0.6290465614796654
2011-10-14,0.02785924709442285,0.7154966075940283,0.25664414531150453
2011-10-17,0.5688124735638119,0.20824540915681014,0.2229421172793335
2011-10-18,0.20809793850943512,0.556015744718367,0.23588631677215346
2011-10-19,0.1126739102070774,0.28805781310732576,0.5992682766855526
2011-10-20,0.16142774351339495,0.007934503496932742,0.8306377529896278
2011-10-21,8.895461269072995e-05,0.3120641810314979,0.6878468643557667
2011-10-24,0.03527411630893229,0.16970263511387054,0.7950232485771527
2011-10-25,5.038032045330643e-06,0.02001411781874548,0.9799808441491643
2011-10-26,0.004680516674769827,0.11021701218576016,0.8851024711394252
2011-10-27,0.0005842437207367461,0.029364478613573088,0.9700512776656454
2011-10-28,0.007143885919948835,0.3134983899626066,0.6793577241173999
2011-10-31,0.22869981478465026,0.03580332487940214,0.7354968603359029
2011-11-01,0.23867261318720892,0.0005832232579604966,0.760744163554786
2011-11-02,2.6780976401973667e-07,0.719417012419669,0.2805827197705224
2011-11-03,0.15958904271636867,0.795978724266954,0.0444322330166327
2011-11-04,0.8977863324561115,0.05393345821973664,0.04828020932410741
2011-11-07,0.007975859112303679,0.9737768837481895,0.018247257139462743
2011-11-08,0.5588320068541224,0.42995491102282146,0.011213082123011893
2011-11-09,0.5947123851135183,0.3943627516358925,0.010924863250545015
2011-11-10,0.8515498023218017,0.1327915282867685,0.015658669391385625
2011-11-11,0.057168269635159,0.9323601180733431,0.01047161229145363
2011-11-14,0.9356793229194315,0.008361358559692434,0.055959318520831615
2011-11-15,0.0003916075783135006,0.9415948724606579,0.05801351996098411
2011-11-16,0.1693113706071287,0.013547360829758973,0.8171412685630678
2011-11-17,0.00018361621581726683,5.145750506927214e-13,0.9998163837836238
2011-11-18,2.4861136024025834e-11,0.9072789024907826,0.09272109748431182
2011-11-21,0.8806393439876585,9.680385662279492e-09,0.1193606463319114
2011-11-22,4.325090599751409e-15,0.9464896216474639,0.05351037835248735
2011-11-23,0.9237143090787125,5.053452124447101e-06,0.07628063746911845
2011-11-25,0.833641688201706,0.08858543389256253,0.07777287790568685
2011-11-28,8.424104345745329e-07,0.9922835324694331,0.007715625120087679
2011-11-29,0.978770016811223,0.0019434744206518599,0.019286508768080468
2011-11-30,0.0011856182277993946,0.9945407800351787,0.004273601736977299
2011-12-01,0.8483053229033596,0.13439341469521524,0.017301262401380493
