regime,n,mean,vol,skew,kurt,sharpe
bear_high,633,0.0008916449518124804,0.02551716229225292,-0.5543725376558297,2.7477441354375616,0.5547021506333125
bear_low,159,-0.0006515500241188887,0.007869057183222035,-0.7652847863415122,0.9983562224895968,-1.3143932929186406
bear_medium,1248,-0.000229532929387177,0.01446724011864657,-0.1370315908929633,1.1145326182675745,-0.25186022097299604
bull_high,733,-2.8144912032485152e-05,0.02939129423181197,-0.810831344077094,4.085553885141687,-0.015201325397058795
bull_low,96,0.0006437689669297944,0.007918529196926224,0.34062787510690984,0.21665382396209676,1.2905825407109903
bull_medium,1108,0.0012492177372529756,0.014788986387599892,0.09276696583430846,1.1537317725738423,1.3409111535514464
neutral_high,23,0.001812761252180494,0.02367132521855619,-0.6735921810126692,1.0525336941679688,1.2156773012042201
neutral_medium,16,3.9584282221994966e-05,0.013880571393679335,-0.1088371997927176,-0.06960575519750378,0.045270542666889325
neutral_unknown,19,-0.0024303197924999517,0.02181994342303976,-0.5456716003259168,-0.5810378006715085,-1.7681132309051233
