regime,n,mean,vol,skew,kurt,sharpe
bear_high,633,0.0008916449518124804,0.025517162292252912,-0.5543725376558297,2.7477441354375616,0.5547021506333127
bear_low,159,-0.0006515500241188887,0.007869057183222032,-0.7652847863415121,0.9983562224895968,-1.3143932929186413
bear_medium,1248,-0.00022953292938717706,0.01446724011864657,-0.1370315908929633,1.1145326182675745,-0.2518602209729961
bull_high,733,-4.2173336451784935e-05,0.029352317760949986,-0.8237388103424482,4.080282081953366,-0.022808453039655317
bull_low,96,0.0006437689669297944,0.007918529196926226,0.34062787510690984,0.21665382396209676,1.29058254071099
bull_medium,1108,0.0012492177372529756,0.014788986387599888,0.0927669658343085,1.1537317725738432,1.3409111535514466
neutral_high,23,0.001812761252180494,0.02367132521855619,-0.6735921810126692,1.0525336941679688,1.2156773012042201
neutral_medium,16,3.9584282221994966e-05,0.013880571393679337,-0.1088371997927176,-0.06960575519750378,0.04527054266688932
neutral_unknown,19,-0.0024303197924999517,0.02181994342303976,-0.5456716003259168,-0.5810378006715085,-1.7681132309051233
